time,o,h,l,c,volume,complete
2014-05-02 00:00:00,1.3864,1.38816,1.38605,1.386995,6383,True
2014-05-04 00:00:00,1.388285,1.388715,1.386455,1.38835,24850,True
2014-05-05 00:00:00,1.38834,1.39514,1.38721,1.39239,47004,True
2014-05-06 00:00:00,1.3924,1.39388,1.391175,1.391685,47886,True
2014-05-07 00:00:00,1.39168,1.39935,1.384905,1.38638,77719,True
2014-05-08 00:00:00,1.38639,1.38713,1.37542,1.37625,59645,True
2014-05-09 00:00:00,1.37624,1.37689,1.37452,1.3758,7506,True
2014-05-11 00:00:00,1.375555,1.377505,1.37494,1.37595,32311,True
2014-05-12 00:00:00,1.37594,1.37716,1.369885,1.37104,59291,True
2014-05-13 00:00:00,1.37105,1.373105,1.36891,1.37175,53985,True
2014-05-14 00:00:00,1.371745,1.37326,1.364825,1.37115,74646,True
2014-05-15 00:00:00,1.37116,1.3727,1.368535,1.3707,47074,True
2014-05-16 00:00:00,1.37069,1.37089,1.369315,1.369405,4463,True
2014-05-18 00:00:00,1.369345,1.373435,1.369115,1.37162,39495,True
2014-05-19 00:00:00,1.37161,1.37179,1.3678,1.37008,40558,True
2014-05-20 00:00:00,1.37009,1.37235,1.36519,1.36557,48062,True
2014-05-21 00:00:00,1.365575,1.368835,1.36345,1.36518,60869,True
2014-05-22 00:00:00,1.36517,1.36594,1.361555,1.3627,46523,True
2014-05-23 00:00:00,1.36271,1.36348,1.362375,1.363025,5162,True
2014-05-25 00:00:00,1.362285,1.36545,1.3615,1.36483,24562,True
2014-05-26 00:00:00,1.36482,1.36688,1.361255,1.36177,44668,True
2014-05-27 00:00:00,1.36176,1.36387,1.35904,1.35944,50011,True
2014-05-28 00:00:00,1.35943,1.362635,1.35863,1.36079,47570,True
2014-05-29 00:00:00,1.36078,1.36504,1.35985,1.36389,45977,True
2014-05-30 00:00:00,1.36388,1.36442,1.36293,1.36342,6198,True
2014-06-01 00:00:00,1.36417,1.36418,1.35936,1.36051,41751,True
2014-06-02 00:00:00,1.36052,1.3648,1.35879,1.3624,49940,True
2014-06-03 00:00:00,1.36239,1.3639,1.360015,1.36188,54712,True
2014-06-04 00:00:00,1.36187,1.36539,1.350295,1.36186,103181,True
2014-06-05 00:00:00,1.36185,1.367705,1.36166,1.36388,77471,True
2014-06-06 00:00:00,1.36389,1.36484,1.36334,1.364305,6520,True
2014-06-08 00:00:00,1.36437,1.36689,1.35827,1.35885,37955,True
2014-06-09 00:00:00,1.35886,1.36019,1.35335,1.35422,53346,True
2014-06-10 00:00:00,1.354225,1.35572,1.35215,1.35323,53154,True
2014-06-11 00:00:00,1.35324,1.356605,1.351235,1.355525,56066,True
2014-06-12 00:00:00,1.35551,1.35792,1.35213,1.3522,57229,True
2014-06-13 00:00:00,1.35221,1.354295,1.352095,1.35386,6429,True
2014-06-15 00:00:00,1.353685,1.35795,1.351305,1.35771,41473,True
2014-06-16 00:00:00,1.3577,1.358735,1.35364,1.35426,42600,True
